,name,top1,top5
546,"(0,1,3,4,5,8,11)",0.67644,0.87636
547,"(3,4,5,8,9,10,12,13,14)",0.68254,0.88072
548,"(1,3,7,10,12)",0.68272,0.88046
549,"(0,2,3,5,6,8,9,10,12,13,14)",0.67674,0.8765
550,"(5,9,10,11,12,13,14)",0.68358,0.88054
551,"(3,6,7,8,9,14)",0.6825,0.88128
552,"(1,2,3,6,7,8,9,10,11,13)",0.68114,0.87996
553,"(1,2,3,4,5,6,11,12,13)",0.68146,0.88
554,"(0,3,7,9,10,12,14)",0.6785,0.87732
555,"(0,1,4,8,11,13,14)",0.6766,0.877
556,"(0,2,3,6,7,8,9,10,11,12)",0.67684,0.87596
557,"(0,1,3,5,6,7,9,10,11,14)",0.67544,0.87514
558,"(0,1,2,5,7,10,13,14)",0.67508,0.87574
559,"(0,4,5,6,7,8,12,13,14)",0.67798,0.87826
560,"(0,1,2,4,5,9,12,14)",0.6749,0.87476
561,"(0,1,2,3,4,6,7,10)",0.67344,0.87508
562,"(2,4,7,8,9,10,12,14)",0.68272,0.88052
563,"(3,4,6,10,14)",0.68278,0.88156
564,"(1,2,3,4,7,8,10,13,14)",0.68148,0.88046
565,"(0,1,3,4,5,7,8,9,10,11,13,14)",0.67502,0.87594
566,"(1,3,4,6,7,8,9,12,13,14)",0.68102,0.88084
567,"(0,1,2,4,7,8,9,13)",0.67448,0.87572
568,"(1,2,3,4,6,9)",0.68052,0.88092
569,"(2,6,7,8,9,11,14)",0.6835,0.8814
570,"(0,1,2,3,4,6,7,8,12,13,14)",0.67248,0.87494
571,"(0,3,4,6,7,10,13)",0.67756,0.87796
572,"(0,1,2,4,5,7,10,11,12)",0.675,0.87512
573,"(4,5,6,7,8,12,14)",0.68334,0.88146
574,"(3,4,5,9,13,14)",0.68288,0.8814
575,"(0,2,5,6,7,9,11,12,13,14)",0.67746,0.8767
576,"(3,4,8,12,13)",0.68306,0.88188
577,"(1,4,6,12,14)",0.6826,0.88026
578,"(6,7,8,11,13,14)",0.68342,0.88186
579,"(2,3,5,7,9,10,14)",0.68354,0.88124
580,"(0,1,3,5,8,10,12)",0.67694,0.87588
581,"(0,2,3,4,5,10,11,12,14)",0.67666,0.87678
582,"(0,1,10,13)",0.67706,0.87718
583,"(1,2,3,4,7,9,11,13,14)",0.68192,0.87994
584,"(0,1,2,4,5,6,7,12,14)",0.6742,0.87492
585,"(1,2,5,6,7,8)",0.68208,0.88096
586,"(0,1,2,3,4,7,8,9,14)",0.6741,0.87548
587,"(0,5,6,9,10,12,13,14)",0.67832,0.8777
588,"(1,2,3,6,7,10,11,12,13)",0.68128,0.87952
589,"(1,5,6,9,10,12,13)",0.68226,0.88066
590,"(3,5,6,10,11,12,14)",0.6833,0.88114
591,"(0,2,8,10,13)",0.67876,0.8786
592,"(3,4,5,6,8,11,13)",0.68286,0.88226
593,"(2,5,6,7,9,10,12,13,14)",0.68296,0.87974
594,"(0,2,4,5,6,11,12,13)",0.67704,0.8775
595,"(2,3,4,6,7,8,13,14)",0.6825,0.8812
596,"(0,3,4,7,8,10,12)",0.67838,0.87808
597,"(0,1,5,6,7,8,9,11,13)",0.6768,0.8767
598,"(1,2,6,8,10,11,12,13)",0.68174,0.87952
599,"(0,1,2,5,6,8,10,11,12,13)",0.67524,0.87552
600,"(0,2,5,7,8,10,14)",0.67824,0.87826
601,"(0,3,4,6,7,9,10,11,12,14)",0.6774,0.8766
602,"(1,2,3,8,10,11,12,13,14)",0.68192,0.87992
603,"(2,5,6,8,11,12)",0.68354,0.88138
604,"(4,6,8,9,10,12,14)",0.6831,0.88062
605,"(0,2,5,6,9,13,14)",0.6775,0.87768
606,"(2,5,6,11,12,14)",0.68352,0.88126
607,"(1,6,7,8,9,10,11,12,13,14)",0.68278,0.88042
608,"(0,1,2,3,5,7,10)",0.6745,0.8755
609,"(1,3,7,8,10,11,13)",0.68186,0.88128
610,"(0,5,9,10,13)",0.67894,0.87834
611,"(6,7,8,9,13,14)",0.68368,0.88154
612,"(0,1,2,4,5,7,8,10,11)",0.6753,0.87562
613,"(1,2,5,7,9,11)",0.68306,0.88028
614,"(3,4,6,7,8,9,11)",0.68294,0.8814
615,"(2,5,10,12,13)",0.68356,0.88078
616,"(4,5,10,11)",0.68358,0.88192
617,"(0,2,4,10,11,13)",0.67734,0.87828
618,"(0,1,2,3,6,8,11,12,13,14)",0.67446,0.87528
619,"(0,2,3,7,10,12,13)",0.6767,0.87684
620,"(1,4,5,7,11,12,14)",0.68232,0.88096
621,"(0,1,3,5,6,8,11,12,13)",0.67606,0.87654
622,"(0,2,3,4,7,9,10,11)",0.67702,0.87708
623,"(1,4,7,9)",0.68314,0.88094
624,"(0,1,4,7,8,12,13)",0.6759,0.87596
625,"(1,2,3,4,5,6,7,13)",0.68066,0.88074
626,"(1,2,3,6,7,8,11,14)",0.68138,0.88066
627,"(0,3,5,6,7,8,9,11,13)",0.67846,0.87824
628,"(1,3,4,7,8,9,12,13,14)",0.68184,0.88086
629,"(3,4,6,7,13)",0.68226,0.8813
630,"(0,4,5,8,9,13,14)",0.679,0.87862
631,"(0,2,3,8,9,10,11,12)",0.67772,0.87674
632,"(6,8,9,10,11,13)",0.68328,0.88178
633,"(1,4,6,7,9,10,12,14)",0.68214,0.87966
634,"(2,4,5,10,12)",0.68386,0.88116
635,"(0,5,7,9,11,12,13)",0.67892,0.87832
636,"(2,3,4,6,7,8,11,14)",0.683,0.88116
637,"(0,1,3,5,7,8,9,12,14)",0.67592,0.87562
638,"(0,3,4,8,9,11,12)",0.67858,0.87806
639,"(2,3,4,5,9,12)",0.6836,0.88092
640,"(0,3,6,8,13)",0.67896,0.87864
641,"(1,4,6,8,10,11,13,14)",0.68166,0.88088
642,"(5,7,8,10,11)",0.68412,0.8824
643,"(0,5,8,10,14)",0.67958,0.8795
644,"(0,1,5,9,11,12)",0.677,0.87684
645,"(0,1,3,4,6,12,13,14)",0.67426,0.87614
646,"(3,4,7,8,10,12,13)",0.68274,0.88086
647,"(0,1,3,5,8,11)",0.67734,0.8766
648,"(3,4,6,7,8,9,10,11,14)",0.6825,0.8805
649,"(3,4,5,6,7,8,10,12)",0.68292,0.88074
650,"(7,8,9)",0.68446,0.88202
651,"(0,2,3,5,6,9,10,12,13)",0.6759,0.87632
652,"(1,2,5,7,8,11,12,14)",0.68322,0.88036
653,"(1,3,4,6,7,9,11,12,13)",0.6814,0.88024
654,"(1,2,4,5,6,9,10,14)",0.68132,0.87978
655,"(0,3,4,5,7,9,10,12,13)",0.67796,0.87696
656,"(0,1,10,14)",0.67636,0.87706
657,"(1,2,3,4,5,7,9,11,12,13,14)",0.68124,0.8796
658,"(0,4,13,14)",0.67892,0.87942
659,"(3,11,14)",0.68326,0.88214
660,"(0,2,4,7,8,11,13,14)",0.67732,0.87818
661,"(0,2,3,4,10,11,12,14)",0.6768,0.8775
662,"(0,2,3,4,5,6,7,8,13,14)",0.67624,0.87748
663,"(3,5,7,10,12,13)",0.68256,0.88114
664,"(0,3,5,9,10,13)",0.67818,0.87834
665,"(2,3,4,5,7,10,11)",0.6831,0.88112
666,"(4,7,13)",0.68296,0.88152
667,"(1,3,4,5,6,8,11,13)",0.68142,0.88106
668,"(3,4,5,10,11)",0.68362,0.88172
669,"(5,6,7,9,11,12)",0.68386,0.88124
670,"(2,3,5,10,11)",0.68354,0.88106
671,"(0,2,3,4,11,13)",0.67746,0.87744
672,"(0,1,3,7,9,10,11,14)",0.67518,0.87558
673,"(0,1,2,3,4,6,11,12,13,14)",0.67302,0.87536
674,"(1,4,10,12,13)",0.68294,0.88106
675,"(0,1,3,4,5,6,7,8,11,12,14)",0.67526,0.87558
676,"(2,8,10,12,13)",0.68364,0.8807
677,"(0,1,4,7,9,10,12)",0.67522,0.87472
678,"(1,4,5,6,7,8,12,13,14)",0.68182,0.8806
679,"(0,2,4,6,8,9,10,11,13)",0.67794,0.87776
680,"(0,1,5,7,9,10,11,14)",0.676,0.87594
681,"(0,1,3,5,6,7,8,10,11,12,14)",0.67518,0.8753
682,"(0,4,5,8,9,11,12,14)",0.67876,0.87846
683,"(1,2,3,4,6,7,8,11)",0.68118,0.88066
684,"(0,1,2,3,4,6,9,12,14)",0.67226,0.87392
685,"(0,1,2,3,4,8,10,11,14)",0.67462,0.87562
686,"(0,2,4,6,7,12,13,14)",0.67534,0.87684
687,"(0,1,2,4,8,13)",0.67508,0.87588
688,"(0,1,2,4,7,10,12,14)",0.67364,0.87466
689,"(1,2,5,8,10,11,12)",0.68298,0.8807
690,"(0,1,2,6,12,14)",0.6738,0.87556
691,"(0,2,3,4,6,7,8,9,12,14)",0.6764,0.87628
692,"(0,3,7,10,12)",0.6786,0.87796
693,"(1,2,4,5,6,7,12,13,14)",0.68184,0.87994
694,"(2,3,5,7,9,11,13,14)",0.6828,0.88098
695,"(0,1,2,3,4,6,8,9,10,13)",0.67418,0.87486
696,"(2,4,7,8,10,11)",0.68324,0.8812
697,"(0,1,2,4,9,10,14)",0.67418,0.87514
698,"(0,1,2,4,6,7,8,9,12,14)",0.67394,0.87428
699,"(0,5,10,13,14)",0.6791,0.8789
700,"(0,1,2,7,9)",0.67508,0.87558
701,"(1,4,8,9,12,13)",0.68256,0.88106
702,"(1,2,3,4,6,8,10,11,12,13,14)",0.68102,0.87946
703,"(0,3,6,7,10,13,14)",0.6774,0.87814
704,"(2,4,5,6,9,11,13)",0.68302,0.8808
705,"(0,1,4,7,8,9,10,14)",0.67538,0.87628
706,"(2,3,5,6,8,12,13,14)",0.68284,0.88038
707,"(0,2,3,4,9,11)",0.67798,0.87726
708,"(1,2,3,5,6,7,8,13,14)",0.68108,0.88066
709,"(0,1,3,5,6,8,11,13,14)",0.67584,0.87654
710,"(0,1,2,4,7,9,10,11)",0.67416,0.8745
711,"(3,4,8,11,13,14)",0.68268,0.8824
712,"(0,1,2,7,8,9,11,13,14)",0.67572,0.8759
713,"(0,1,3,6,8,10)",0.67634,0.87668
714,"(0,6,7,8,9,11,12,14)",0.67896,0.8782
715,"(0,2,3,6,8,9,12,14)",0.67692,0.87654
716,"(0,1,6,7,8,10,13,14)",0.67594,0.87666
717,"(2,3,4,5,7,11,12)",0.68352,0.88088
718,"(2,4,10,11,12,13)",0.68386,0.88034
719,"(0,1,3,5,7,8,9,10)",0.67598,0.87608
720,"(0,2,4,5,6,7,12,13,14)",0.67622,0.8774
721,"(1,3,5,8,9,10,12,14)",0.68276,0.88058
722,"(1,2,3,9,10,14)",0.68166,0.88058
723,"(1,6,7,8,10,12,14)",0.6827,0.8801
724,"(0,4,5,6,7,10,12,14)",0.6789,0.8777
725,"(1,2,3,6,8,12,13,14)",0.68186,0.88032
726,"(0,9,11,12,13)",0.67902,0.87816
727,"(3,6,7,8,9,10,14)",0.68254,0.8811
728,"(0,1,2,5,7,9,10,11,14)",0.6746,0.87502
729,"(1,2,4,5,7,10,11)",0.68214,0.88066
730,"(3,4,6,7,8,10,12,13,14)",0.6829,0.88056
731,"(1,2,4,5,8,9,13,14)",0.682,0.88088
732,"(3,5,7,8,11,12)",0.68406,0.88128
733,"(0,7,9,11)",0.67984,0.8784
734,"(0,3,5,6,9,11,12,14)",0.67788,0.87738
735,"(3,4,5,8,9,11,12)",0.6831,0.88166
736,"(0,1,5,8,9,11,12,13,14)",0.67656,0.8762
737,"(0,2,4,5,6,7,9,10,11)",0.67682,0.87736
738,"(0,1,2,4,6,7,14)",0.67434,0.8757
739,"(0,3,4,6,7,11,13,14)",0.67736,0.8777
740,"(2,3,5,6,7,8,13,14)",0.68306,0.88156
741,"(1,5,6,9,10,13)",0.6821,0.88052
742,"(1,3,8,11,13)",0.68208,0.88194
743,"(0,2,3,7,8,9,11)",0.6778,0.87738
744,"(1,2,3,4,8,13,14)",0.68118,0.88092
745,"(1,2,3,4,6,7,13,14)",0.68086,0.8804
746,"(1,3,4,5,7,8,12)",0.68176,0.88126
747,"(1,3,4,8,9,12,13,14)",0.68192,0.88124
748,"(0,2,4,5,6,7,11)",0.67724,0.87796
749,"(0,3,6,7,9,10,12)",0.6784,0.87704
750,"(0,4,7,10,11)",0.67872,0.8786
751,"(0,2,3,10,12,13,14)",0.67754,0.87688
752,"(1,3,4,5,6,9,13,14)",0.68098,0.88096
753,"(0,2,3,4,6,7,9,11,13)",0.67632,0.87698
754,"(0,3,4,5,8,10,12,13,14)",0.67912,0.8779
755,"(0,2,6,8,12,13)",0.67768,0.87786
756,"(1,2,4,5,7,8,9,10,11,12,13,14)",0.68226,0.87956
757,"(0,9,10,13)",0.67926,0.87826
758,"(2,3,4,10,13)",0.68304,0.8812
759,"(0,2,9,11,13,14)",0.6775,0.87772
760,"(0,2,4,8,12,13)",0.6767,0.8778
761,"(1,3,6,7,8,9,11,13,14)",0.68162,0.88086
762,"(5,11,13)",0.68468,0.88226
763,"(0,2,5,6,11,12,13,14)",0.67716,0.87756
764,"(0,2,4,8,12,14)",0.67704,0.87792
765,"(1,2,3,4,7,8,11,12,13,14)",0.6813,0.88016
766,"(1,4,8,9,10,14)",0.68186,0.88066
767,"(0,3,4,5,6,7,8,12)",0.67776,0.87806
768,"(0,2,3,4,6,9,13)",0.67628,0.87718
769,"(1,2,3,5,6,8,9,10)",0.68144,0.88066
770,"(2,3,5,6,7,10,11,12,13,14)",0.68188,0.88012
771,"(0,1,3,4,5,6,9,10,11,13)",0.67424,0.87564
772,"(1,9,10,11,12,13)",0.683,0.88072
773,"(0,1,2,3,5,7,8,9,10,11)",0.67464,0.87486
774,"(2,4,5,6,9,10,11,13)",0.68296,0.88084
775,"(2,3,8,10,12,14)",0.6834,0.8809
776,"(1,2,5,6,7,8,9,10,13,14)",0.68144,0.87992
777,"(3,5,6,7,12,13)",0.68276,0.8813
778,"(0,1,3,5,11,12,13)",0.67634,0.87632
779,"(3,5,7,8,9,10,11,12)",0.68304,0.88094
780,"(2,5,8,9,11)",0.68412,0.8816
781,"(3,5,6,7,11,13)",0.68252,0.88126
782,"(0,2,6,7,8,10,11,12,13)",0.67776,0.87762
783,"(0,1,2,3,4,7,8,9,10,11,12)",0.67418,0.8742
784,"(2,4,7,9,11,12,13)",0.68296,0.88052
785,"(4,6,7,8,10,14)",0.6828,0.88158
786,"(0,2,3,4,5,8,9,10,12,14)",0.67728,0.8767
787,"(3,6,10,12,13,14)",0.6828,0.88104
788,"(0,1,2,4,6,8,9,10,11,14)",0.67458,0.87478
789,"(1,2,3,6,7,9,11,13)",0.68156,0.8801
790,"(0,3,4,5,6,7,9,12)",0.6779,0.87756
791,"(0,2,6,8,9,10,11)",0.6783,0.8777
792,"(0,1,4,5,6,9,10)",0.6753,0.87636
793,"(0,3,4,8,10,11,12,13,14)",0.67802,0.87752
794,"(2,3,6,9,13)",0.68178,0.8811
795,"(1,2,3,4,6,7,8,9,11,13)",0.6807,0.88048
796,"(0,1,2,4,7,11,13)",0.67444,0.87558
797,"(0,4,5,6,7,8,9,12,14)",0.67822,0.87806
798,"(0,3,6,11)",0.67896,0.87858
799,"(0,1,4,5,8,10,11,12,13)",0.6766,0.87608
800,"(2,3,7,8,10,11,13)",0.68352,0.88152
801,"(0,2,4,5,8,9,13)",0.678,0.87792
802,"(3,4,6,7,8,9,10)",0.68244,0.88088
803,"(0,5,7,8,12,13,14)",0.67926,0.8787
804,"(0,2,5,6,9,10,12,14)",0.67708,0.87678
805,"(0,1,5,6,7,8,10,12,14)",0.67602,0.87626
806,"(0,4,5,7,8,9,12,14)",0.67884,0.87824
807,"(0,2,5,7,8)",0.67862,0.87836
808,"(2,3,4,5,7,9,10,12,14)",0.68258,0.8803
809,"(0,5,6,8,10,12,13)",0.679,0.87892
810,"(0,1,3,6,9,10,11,12,13)",0.67544,0.87534
811,"(1,2,3,4,8,9,10,11,12,13,14)",0.68156,0.87952
812,"(6,9,11,12,13,14)",0.68328,0.8814
813,"(1,3,5,9,10,13,14)",0.6816,0.88062
814,"(0,3,4,6,7,8,10,11)",0.6783,0.87798
815,"(0,4,6,7,8,9)",0.6788,0.87838
816,"(0,1,4,5,7,10,11,12,14)",0.6754,0.87582
817,"(0,1,3,5,7,8,12)",0.67602,0.87612
818,"(0,3,4,5,6,7,8,9,11,13,14)",0.67758,0.87806
819,"(0,1,3,8,10,11,12,13,14)",0.67588,0.87586
820,"(0,4,5,11,13)",0.67938,0.87894
821,"(0,2,7,8,9,13,14)",0.67806,0.87758
822,"(3,8,12,13)",0.68342,0.8819
823,"(0,1,2,3,6,10,14)",0.67406,0.87532
824,"(0,6,8,9,11,13,14)",0.679,0.87844
825,"(1,3,4,7,8,9)",0.68216,0.88164
826,"(0,1,2,3,5,6,11,13,14)",0.67414,0.8757
827,"(0,1,3,4,8,12,14)",0.6757,0.87606
828,"(0,1,3,4,9,11,12,13)",0.6747,0.87544
829,"(8,10,11,13)",0.68332,0.88242
830,"(1,3,6,8,9,14)",0.68122,0.88122
831,"(2,3,6,7,9)",0.68234,0.88138
832,"(1,2,4,5,6,7,8,9,11,14)",0.68178,0.88078
833,"(5,6,8,10,11,12)",0.6836,0.88106
834,"(3,6,9,11,12,13)",0.68306,0.88124
835,"(0,1,3,5,8,11,12,13,14)",0.676,0.87588
836,"(1,3,4,5,8,11)",0.6822,0.88146
837,"(3,4,5,6,8,10,12,13)",0.68256,0.88096
838,"(2,3,7,10,12,13)",0.68266,0.88064
839,"(0,3,4,5,6,8,14)",0.67838,0.8787
840,"(2,4,7,8,11,12,13)",0.68326,0.88086
841,"(0,4,6,7,13,14)",0.67796,0.8785
842,"(1,2,3,4,6,8,13,14)",0.68078,0.88102
843,"(0,4,7,9,10,11,12,14)",0.67902,0.87722
844,"(4,5,6,7,8,10,12,13)",0.68306,0.8805
845,"(0,3,6,10)",0.67832,0.87794
846,"(0,2,4,5,8,9,11,12,14)",0.6779,0.87772
847,"(2,5,6,8,9,10,13,14)",0.68312,0.88086
848,"(2,4,5,6,12,13,14)",0.68296,0.88042
849,"(0,1,3,4,8,10,12,13,14)",0.6751,0.87596
850,"(0,3,4,5,7,8,9,10,12,14)",0.67814,0.87766
851,"(4,5,6,9,13)",0.68336,0.88064
852,"(5,10,12,13)",0.68324,0.88164
853,"(0,2,3,4,6,11)",0.67728,0.87742
854,"(2,5,11,14)",0.68376,0.88166
855,"(0,3,6,7,10,12,14)",0.67798,0.87758
856,"(0,3,4,5,7,12,14)",0.67844,0.8777
857,"(3,6,9,12,14)",0.6833,0.88146
858,"(1,4,6,7,9,10,11,13,14)",0.68174,0.87956
859,"(1,2,3,4,5,8,10,14)",0.68158,0.88022
860,"(1,3,7,11,12,13,14)",0.68226,0.88042
861,"(0,1,2,4,11,14)",0.67498,0.87582
862,"(0,1,2,4,6,7,13,14)",0.6745,0.87576
863,"(4,5,6,9,14)",0.68306,0.88142
864,"(3,5,7,9,13,14)",0.68262,0.8814
865,"(0,1,4,6,7,11,12)",0.67586,0.87612
866,"(1,3,4,7,8,9,10,11,13,14)",0.6817,0.88028
867,"(1,2,6,12,13,14)",0.68242,0.88002
868,"(1,2,3,4,5,6,8,9,10,11,14)",0.68156,0.88006
869,"(0,3,4,6,9,12)",0.6777,0.87738
870,"(2,4,5,7,8,10,14)",0.68368,0.88096
871,"(0,4,8,11,12,14)",0.6795,0.87878
872,"(0,2,4,5,7,8,11,12,14)",0.67686,0.8778
873,"(4,5,6,7,8,10,11,12,13)",0.68266,0.88086
874,"(4,5,8,9,10,13)",0.68318,0.88152
875,"(0,1,4,5,7,10,14)",0.67616,0.8764
876,"(0,2,3,4,5,6,8,9,10,11)",0.67754,0.8773
877,"(0,1,2,5,7,8,9,13)",0.67566,0.87592
878,"(1,2,5,6,8,10,13,14)",0.68224,0.88078
879,"(0,4,6,7,10,11,13)",0.67808,0.87824
880,"(2,3,4,7,9,13,14)",0.68292,0.88092
881,"(0,1,2,6,7,9,11,13)",0.67472,0.87516
882,"(0,2,3,5,6,7,8,10,12,13)",0.6768,0.87688
883,"(0,1,3,6,10,12)",0.67532,0.87628
884,"(0,2,6,7,8,9,10,12,14)",0.67788,0.87706
885,"(1,2,4,7,9,10,11,12,13)",0.68158,0.87946
886,"(0,1,4,5,6,7,8,11,13,14)",0.67608,0.87626
887,"(0,1,2,4,5,6,9,10,12,13,14)",0.6733,0.87408
888,"(0,1,2,3,10,11,12,14)",0.67442,0.87534
889,"(1,2,4,6,7,13,14)",0.68084,0.8805
890,"(0,2,3,4,5,7,10,14)",0.67724,0.8778
891,"(0,2,3,4,5,7,8,9,11,12,13)",0.6774,0.87694
892,"(2,3,5,6,8,10,11,14)",0.68332,0.8811
893,"(0,1,2,3,4,6,8,9,10,11,13,14)",0.67424,0.87476
894,"(1,3,4,5,7,8,9,12,13,14)",0.68168,0.88052
895,"(0,1,2,5,7,9,13)",0.6753,0.87552
896,"(1,2,5,6,8,9,10,11)",0.68228,0.88074
897,"(0,1,2,6,8,11,13)",0.67598,0.87678
898,"(3,4,6,10,12,14)",0.68264,0.88114
899,"(0,2,4,6,7,13,14)",0.67602,0.87784
900,"(1,6,12,13)",0.68344,0.88076
901,"(0,3,4,7,10,11,13)",0.67864,0.8784
902,"(0,1,3,4,7,9,10,14)",0.67442,0.8753
903,"(2,5,7,12,13)",0.6833,0.8805
904,"(0,1,3,4,8,9,10,12,13)",0.67546,0.87534
905,"(0,1,4,6,7,8,11,12)",0.67626,0.8761
906,"(0,3,4,5,6,7,9,10,11,14)",0.67776,0.87736
907,"(4,5,6,8,9,12,13,14)",0.68326,0.88106
908,"(0,1,2,4,5,6,7,8,9,10,12)",0.67364,0.87434
909,"(1,2,3,4,6,7,9,10,12)",0.68172,0.8793
910,"(1,5,7,9,10,11,14)",0.68278,0.88054
911,"(0,1,6,7)",0.67668,0.87662
912,"(0,2,5,7,9,10,11,12,13,14)",0.67786,0.87644
913,"(2,3,4,9,11,13)",0.68276,0.88094
914,"(0,1,3,4,5,9,10,11,12,13)",0.6761,0.8749
915,"(1,2,3,4,6,7,8,13,14)",0.68128,0.8806
916,"(2,3,4,5,6,8,9,13,14)",0.6829,0.88102
917,"(1,2,6,7,8,10,12,13)",0.6825,0.8794
918,"(0,1,3,4,5,6,7,9,10,11,14)",0.67388,0.87444
919,"(0,1,2,5,6,7,9,11,12,13)",0.67426,0.87498
920,"(5,8,9,10,13)",0.68362,0.88192
921,"(2,3,5,6,7,11,12,13,14)",0.68278,0.8806
922,"(0,3,4,5,13,14)",0.67798,0.8785
923,"(1,3,9,13)",0.68186,0.88122
924,"(1,4,5,6,7,12,13,14)",0.6825,0.8807
925,"(1,2,4,5,6,7,8,11,14)",0.68158,0.88056
926,"(1,5,7,9,10)",0.68302,0.8804
927,"(0,1,4,5,7,10,13,14)",0.6757,0.87636
928,"(1,3,4,6,8,9,10,12,14)",0.6819,0.88032
929,"(1,3,4,7,8,9,10,13,14)",0.68116,0.88048
930,"(0,2,3,5,8,9,11,12)",0.67802,0.87698
931,"(2,7,11,12,13)",0.68348,0.88066
932,"(0,1,2,4,7,10,12,13,14)",0.67362,0.8746
933,"(0,1,3,5,11,14)",0.67586,0.87702
934,"(0,1,3,4,6,9,10,12)",0.67438,0.87508
935,"(0,5,6,7,9)",0.67942,0.87802
936,"(0,1,4,8,9,10,12,13)",0.67592,0.87568
937,"(0,2,3,4,5,7,10,11,12,14)",0.67688,0.87722
938,"(4,6,11,12,13)",0.68394,0.88178
939,"(0,1,2,5,6,7,9,10,13,14)",0.6743,0.87552
940,"(0,1,2,4,14)",0.67472,0.87566
941,"(1,5,9,11,12,13)",0.68368,0.88108
942,"(1,3,4,7,11,13,14)",0.6816,0.8806
943,"(4,5,6,8,12,13,14)",0.68406,0.88146
944,"(3,4,6,7)",0.68288,0.8816
945,"(0,1,2,3,4,6,7,10,11,12,13)",0.6728,0.87456
946,"(0,5,6,8,9,10,11,12,13)",0.67916,0.87796
947,"(5,6,9,10,11,13)",0.68322,0.88138
948,"(1,2,4,7,11,14)",0.6819,0.88138
949,"(1,2,3,4,8,10,11,12,13)",0.68088,0.87948
950,"(0,1,3,4,6,10,11,13,14)",0.67534,0.87516
951,"(1,2,4,5,7,10,11,12,14)",0.68148,0.87992
952,"(3,4,5,8,9,11)",0.68356,0.88196
953,"(2,6,7,14)",0.6833,0.88096
954,"(3,4,5,6,9,13,14)",0.68264,0.8812
955,"(0,2,3,4,6,10,14)",0.67606,0.87762
956,"(0,3,9,10,11,12)",0.67886,0.87804
957,"(2,3,4,7,10,12,14)",0.68266,0.8805
958,"(0,4,6,7,8,10,12,13,14)",0.67762,0.87792
959,"(0,3,5,7,9,11,12,13,14)",0.678,0.87764
960,"(4,6,8,9,10,11,12)",0.68304,0.88112
961,"(5,7,8,9,11,13,14)",0.68388,0.88226
962,"(1,7,8,9,11,12)",0.68318,0.8813
963,"(1,4,6,7,8,11,12,14)",0.68212,0.88072
964,"(0,3,5,6,10,11,12)",0.6786,0.87782
965,"(1,2,5,9,13,14)",0.6822,0.88042
966,"(0,7,8,10,12,13,14)",0.67858,0.8785
967,"(0,1,3,4,5,9,10,11,13)",0.67532,0.87566
968,"(1,2,3,4,5,9,10,12,13,14)",0.6804,0.87934
969,"(3,4,11,14)",0.6833,0.88208
970,"(2,3,5,6,9,10)",0.68276,0.88124
971,"(2,3,4,5,6,7,10)",0.68244,0.8808
972,"(1,2,4,6,7,9,11,13)",0.68106,0.87976
973,"(0,1,2,3,5,7,10,11)",0.67506,0.87508
974,"(1,3,4,5,6,7,8,10,13,14)",0.6818,0.88048
975,"(0,1,4,9,10)",0.67608,0.87598
976,"(0,2,3,4,6,7,9,11,12,14)",0.6759,0.87622
977,"(1,2,5,6,8,9)",0.68224,0.88098
978,"(1,7,9,10,14)",0.68302,0.88102
979,"(1,2,3,9,10,11,12,13,14)",0.68218,0.87934
980,"(0,3,5,6,7,8,9,10,12)",0.6788,0.87712
981,"(4,5,8,9,10,12)",0.6838,0.88108
982,"(0,2,5,6,8,9,12,14)",0.67686,0.87712
983,"(0,1,2,4,7,8,9,10,13)",0.67426,0.87504
984,"(0,4,6,11,12,13,14)",0.67814,0.87822
985,"(0,1,2,4,7,9,10,11,13)",0.67432,0.87474
986,"(1,2,3,4,8,9,10,11,13)",0.68154,0.88034
987,"(0,1,6,7,8,10,11,12,13)",0.67664,0.8763
988,"(1,2,4,5,6,8,11)",0.68132,0.88112
989,"(0,1,6,7,8,10,11,12,13,14)",0.6756,0.8761
990,"(0,5,7,9,11,12,14)",0.67836,0.87788
991,"(1,3,4,5,6,8,11,13,14)",0.68126,0.88056
992,"(0,1,2,4,5,8,10,13)",0.67552,0.87578
993,"(0,2,3,6,8,10,12,14)",0.67708,0.87694
994,"(0,5,6,7,8,11,13,14)",0.67974,0.8783
995,"(0,5,6,9,13)",0.67908,0.8783
996,"(2,3,4,5,9,10,11,12,14)",0.6831,0.87982
997,"(2,5,6,8,10,12,13,14)",0.68336,0.88034
998,"(0,2,3,5,7,8,10,11,12,13,14)",0.67706,0.87644
999,"(2,3,4,6,9,11,14)",0.68278,0.88092
1000,"(0,3,4,6,8,10,13)",0.67754,0.87812
1001,"(1,2,3,7,9,10,11,12,13,14)",0.6814,0.87936
1002,"(0,2,4,5,6,9,10,11,13,14)",0.67698,0.87746
1003,"(1,3,7,8,10,12,13,14)",0.68212,0.88078
1004,"(0,2,4,5,7,8,10,11,12,13)",0.67778,0.87776
1005,"(0,3,6,9,11)",0.67856,0.87776
1006,"(3,4,5,6,9,10,11)",0.68294,0.88082
1007,"(1,4,5,6,9,10)",0.6826,0.88054
1008,"(0,1,4,5,9,10,11,13,14)",0.67552,0.87616
1009,"(2,5,6,8,10,13,14)",0.68364,0.88102
1010,"(1,6,9,11,12,13,14)",0.68318,0.88086
1011,"(0,1,4,5,9,13,14)",0.67586,0.87672
